label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
benign,0c8af4bbf3e29c4ab7dd8372725a931985b669d15b82615ab05838ed348bf558.exe,data\raw\benign\0c8af4bbf3e29c4ab7dd8372725a931985b669d15b82615ab05838ed348bf558.exe,205824,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,5.722149394029106,5.152626904738882,0.3107509328358209,0.2416384872512438,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0c9baed0badb2431a9b173609d3990ccbba7cba4455ba0e8ebe6267d8b4ae3ef.exe,data\raw\benign\0c9baed0badb2431a9b173609d3990ccbba7cba4455ba0e8ebe6267d8b4ae3ef.exe,1132320,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,5,6.3643448973668315,5.055997391697823,0.34972181008902076,0.17297848664688428,256,8,0,0,0,0,2,0,2,0,0,0,0,0.0,0
benign,0cc6ad38534c09c71a7f9366d9561d48aef9616a643466707969714c7595fd57.ole,data\raw\benign\0cc6ad38534c09c71a7f9366d9561d48aef9616a643466707969714c7595fd57.ole,41311,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,1,0,0,,22,7.722885630554934,6.2211540940129,0.3461305705502167,0.08496526348914332,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0d23b6f46e848a65911518e6658488070a7462cd605cfc3737a6bb1ef71cceac.exe,data\raw\benign\0d23b6f46e848a65911518e6658488070a7462cd605cfc3737a6bb1ef71cceac.exe,49328,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,6.030521802531463,5.309620764428214,0.4030368147907882,0.28865958481998055,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0d8d47b0b0bf9291e01f426782ba721d5be30ea9b2547f315c7ca48c367b2aa9.exe,data\raw\benign\0d8d47b0b0bf9291e01f426782ba721d5be30ea9b2547f315c7ca48c367b2aa9.exe,394200,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,2,6.611530120380664,5.527172378855762,0.33619989852866566,0.1663216641298833,256,30,0,1,1,0,0,1,2,0,0,0,0,0.0,0
benign,0db49b91804cdc30b301e0cb42ac19b1db4d13467bbd66444abfcdac2da4f6b6.exe,data\raw\benign\0db49b91804cdc30b301e0cb42ac19b1db4d13467bbd66444abfcdac2da4f6b6.exe,182736,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,2,6.37558059418826,5.746342705678502,0.3233571928902898,0.20891340513089923,256,8,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,0db5da86ba2b75cb6ab496c8a7b37182c139b930aa0a8d8e8d2b37b1ac4b7a2c.ole,data\raw\benign\0db5da86ba2b75cb6ab496c8a7b37182c139b930aa0a8d8e8d2b37b1ac4b7a2c.ole,25105,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,1,0,0,,15,7.632257270394763,6.150590978462732,0.34949213304122684,0.10193188607847042,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0dfd9b9733913d7e1fc1ca19798b9ed57c2d4138ae5fa1ad9c6e12f1dee7062c.exe,data\raw\benign\0dfd9b9733913d7e1fc1ca19798b9ed57c2d4138ae5fa1ad9c6e12f1dee7062c.exe,21504,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,5.176639995654751,5.048776967828104,0.29636346726190477,0.3929036458333333,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0e3de1806def011049d011b07a3a012cecce53cac8ff49f52ecf6db96aa0dcdc.exe,data\raw\benign\0e3de1806def011049d011b07a3a012cecce53cac8ff49f52ecf6db96aa0dcdc.exe,132096,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,4,5.245603336614157,5.182998793901754,0.15118550145348839,0.26646529796511625,256,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0e69c9e8e2447ea2c355e3daa30c1697427fe40748a0daabf2d996ab254e89cf.exe,data\raw\benign\0e69c9e8e2447ea2c355e3daa30c1697427fe40748a0daabf2d996ab254e89cf.exe,67768,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,5.964788745002186,5.1981170437720845,0.4035532994923858,0.29227659072128437,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0e73886d15f788471581cbf3864703206fd96eb79e4683ffa332463507fdcda4.exe,data\raw\benign\0e73886d15f788471581cbf3864703206fd96eb79e4683ffa332463507fdcda4.exe,52528,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,6.141672582606748,5.471792819744913,0.391981419433445,0.2763097776424002,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0f4ecc7f67b6d098ba1dae6e2b9700caeb7a736054e6de1286835023d328decb.ole,data\raw\benign\0f4ecc7f67b6d098ba1dae6e2b9700caeb7a736054e6de1286835023d328decb.ole,2434079,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,1,0,0,,178,7.9663942551268825,6.386413851043218,0.3624142848280602,0.016992874923122875,256,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151.exe,data\raw\benign\0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151.exe,46608,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,6.040992322992448,5.23571335401361,0.4024630964641263,0.2879334019910745,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0fbe33fb688bc8b21db405ffc08f696f5eea215264952fb41027be527da384e7.exe,data\raw\benign\0fbe33fb688bc8b21db405ffc08f696f5eea215264952fb41027be527da384e7.exe,57344,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,3,6.1343017197214875,4.490431276948611,0.34068080357142855,0.22560337611607142,256,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0fe87602f6f2a6dd5acf209eea81ec0555fe1e02d6f781299724238b4cb2e2c1.exe,data\raw\benign\0fe87602f6f2a6dd5acf209eea81ec0555fe1e02d6f781299724238b4cb2e2c1.exe,279552,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,11,5.776297082835801,5.208343269180056,0.30316721039377287,0.21784855769230768,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0ff0a7429ebd5f19eac9fef4504d12c2b2b66a2b060de1c25d6e8fd08262f6d9.exe,data\raw\benign\0ff0a7429ebd5f19eac9fef4504d12c2b2b66a2b060de1c25d6e8fd08262f6d9.exe,30720,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,4,5.441002230979997,5.179766318751423,0.3277994791666667,0.30543619791666665,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1a6955d26907b3c83f10ede259494ff2d68ab210e1090cb6806e05d1dca36869.exe,data\raw\benign\1a6955d26907b3c83f10ede259494ff2d68ab210e1090cb6806e05d1dca36869.exe,82944,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,4,7.131553466722207,5.1768053540736885,0.2837938850308642,0.18082079475308643,256,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1a6b0ccc16974c3edd98687ece68beb45b75b8684719e764fd16b3c296acef39.exe,data\raw\benign\1a6b0ccc16974c3edd98687ece68beb45b75b8684719e764fd16b3c296acef39.exe,59960,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,6.005410359504814,5.360512575338321,0.3960973982655103,0.29116077384923283,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1aa177b92c99b9458b270907d65d5687af48385fbbf42c3aef9b69d61d284721.exe,data\raw\benign\1aa177b92c99b9458b270907d65d5687af48385fbbf42c3aef9b69d61d284721.exe,758784,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,7,6.503290787427448,5.775870751849758,0.45929276315789475,0.17494306680161945,256,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1accf6605bf18e60fb0bf11087a21417eddfb26e16d396dbca7658ec4d6e7c88.exe,data\raw\benign\1accf6605bf18e60fb0bf11087a21417eddfb26e16d396dbca7658ec4d6e7c88.exe,62464,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,0,6.215402606757728,5.278513685390782,0.30294249487704916,0.19464011270491804,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1b399f61e57266427a5fceb4f3df6a337304832e24579c43385b59cfd660e068.exe,data\raw\benign\1b399f61e57266427a5fceb4f3df6a337304832e24579c43385b59cfd660e068.exe,151040,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,0,6.521175646591507,5.691464951627218,0.296775688559322,0.1342425847457627,256,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1b62269bcbd95334003b4dd59476753e382ba164a1443f27edb4df0f55317753.exe,data\raw\benign\1b62269bcbd95334003b4dd59476753e382ba164a1443f27edb4df0f55317753.exe,31696,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,1,6.614408357303483,5.184970564718857,0.5053003533568905,0.16957975769813224,256,17,2,2,0,0,0,2,2,0,0,0,0,0.0,0
benign,1b67441f080adf23da22736c557813d3bb459c915a1b84d8253b8e9599df2708.exe,data\raw\benign\1b67441f080adf23da22736c557813d3bb459c915a1b84d8253b8e9599df2708.exe,54272,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,5.8714162593557715,5.385110653452851,0.3328788325471698,0.2791678950471698,256,1,0,1,1,0,0,1,2,0,0,0,0,0.0,0
benign,1b8342c0048e13b323224c48caa9aec2952f3a93ed732c85f160916475910675.exe,data\raw\benign\1b8342c0048e13b323224c48caa9aec2952f3a93ed732c85f160916475910675.exe,145328,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,10,7.092070516053701,5.2204203103513835,0.32241550148629305,0.16448998128371684,256,19,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1c2fba06cc7e47dceb2a2670f6fcfbec90a24d053b9bb3715698202afdb03b97.exe,data\raw\benign\1c2fba06cc7e47dceb2a2670f6fcfbec90a24d053b9bb3715698202afdb03b97.exe,53816,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,6.135627363335308,5.259949870317858,0.383138843466627,0.27817006094841684,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1c309be2afef0bcdba3f3df8a7649127b898987ddac6fb6c69b25fd617f421d9.exe,data\raw\benign\1c309be2afef0bcdba3f3df8a7649127b898987ddac6fb6c69b25fd617f421d9.exe,31728,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,1,6.631690852994724,5.3609182215345585,0.5062405446293494,0.16556354009077157,256,16,4,2,0,0,0,2,2,0,0,0,0,0.0,0
benign,1c344888c75ef573d259b23a96f8e1869094ebab109ede37cb6a9d0cdc8d186e.exe,data\raw\benign\1c344888c75ef573d259b23a96f8e1869094ebab109ede37cb6a9d0cdc8d186e.exe,599232,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,3,6.36609230640632,5.812200449827853,0.32814836323827834,0.21500186905906227,256,15,2,2,1,0,0,2,3,0,0,0,0,0.0,0
benign,1c639fbba837b57f28691e7f210a034dd1b55380a13649a64e47be55bb8308a0.exe,data\raw\benign\1c639fbba837b57f28691e7f210a034dd1b55380a13649a64e47be55bb8308a0.exe,34304,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,3,5.771885528807674,5.869544437773422,0.335908348880597,0.2986532182835821,256,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1c7c07802af60cddfbe62ce037135297417517f3751729bd02ce65d50f4e715d.exe,data\raw\benign\1c7c07802af60cddfbe62ce037135297417517f3751729bd02ce65d50f4e715d.exe,411072,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,6,6.237770975380689,5.123149501529251,0.3844095438268722,0.19509234392028646,256,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1d083467cb9fbd7d2b21fcd4f8f9cb0c36718d0a327052313f46a2a83bd715e2.exe,data\raw\benign\1d083467cb9fbd7d2b21fcd4f8f9cb0c36718d0a327052313f46a2a83bd715e2.exe,78936,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,2,6.376983483608008,3.0784830978023776,0.3645738319651363,0.21384412688760515,256,18,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,1d2b8e3bbfcd7546b402c2f379e40d850fd4eceaf20c45fdbfcba0b859e0a7fb.exe,data\raw\benign\1d2b8e3bbfcd7546b402c2f379e40d850fd4eceaf20c45fdbfcba0b859e0a7fb.exe,78848,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,4,5.988201912958879,5.51220811937378,0.32943131087662336,0.2524223823051948,256,1,2,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,1d2d450742e4ed4fb8486fd7e3892828dd97bbf63f0e23b0975725bdc18ce766.exe,data\raw\benign\1d2d450742e4ed4fb8486fd7e3892828dd97bbf63f0e23b0975725bdc18ce766.exe,58368,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,4,6.146138793364512,5.415285286949041,0.23190789473684212,0.29132401315789475,256,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1d720ca43b54420dc297a0c40a4541017feb6bdc10765197867818d1810d21bf.exe,data\raw\benign\1d720ca43b54420dc297a0c40a4541017feb6bdc10765197867818d1810d21bf.exe,224448,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,6.051339765885733,5.40649089515647,0.3745143641288851,0.2547850727117194,256,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1d9284fd7818d17f4aa4d07b6497735ed8522f9925b348a3fa5ba96a976a5927.exe,data\raw\benign\1d9284fd7818d17f4aa4d07b6497735ed8522f9925b348a3fa5ba96a976a5927.exe,57856,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,4,6.099463045548836,3.8730676205917223,0.24977530420353983,0.24535052544247787,256,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1e171264f1310680b03bb9122633db660378bc411b28ae25c2bfab9f0f06da51.exe,data\raw\benign\1e171264f1310680b03bb9122633db660378bc411b28ae25c2bfab9f0f06da51.exe,69752,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,6.090463233936504,5.5990874822867065,0.40067668310586074,0.275992086248423,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1e83c1a2f6f2b7080c7fefccff1fde4bb14aa8a57e851817c92a6f1c946ca17a.exe,data\raw\benign\1e83c1a2f6f2b7080c7fefccff1fde4bb14aa8a57e851817c92a6f1c946ca17a.exe,1858400,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,19,6.082461697171627,2.80896177996886,0.15828346965131296,0.23111655187257857,256,5,1,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,1f49ba3bc8f2f78a2d683c02b34023b61b3bf3464fc15b629dd30b184e49306b.exe,data\raw\benign\1f49ba3bc8f2f78a2d683c02b34023b61b3bf3464fc15b629dd30b184e49306b.exe,36864,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,3,6.1434954274349325,4.140315537294255,0.3328721788194444,0.239013671875,256,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1f7a2d419df3b95ade7f400446abeefaf3c872e8e6033a7e6ac413b17addbaf4.exe,data\raw\benign\1f7a2d419df3b95ade7f400446abeefaf3c872e8e6033a7e6ac413b17addbaf4.exe,106496,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,4,6.328949482986374,5.588009807552063,0.21754807692307693,0.2901611328125,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1f81d3b756ec1430f476a5ae7af7b360b4acd923d4baceb91be49ab6515459fc.exe,data\raw\benign\1f81d3b756ec1430f476a5ae7af7b360b4acd923d4baceb91be49ab6515459fc.exe,337776,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,2,6.051963066706886,5.0343813728312075,0.33327708303727915,0.2293176543034437,256,12,2,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,1fa3bb9680b457aa11bfed328171172a477813b281f78b43243f9dc3c6afdeba.exe,data\raw\benign\1fa3bb9680b457aa11bfed328171172a477813b281f78b43243f9dc3c6afdeba.exe,283136,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,9,6.236461162409012,5.32057289161299,0.3748269382911392,0.20729260849909584,256,4,6,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,000d1bab5fa789f2d3b120bccb5452c7c3fe52073bd88d7d651b27dc68eb5423.exe,data\raw\malware\000d1bab5fa789f2d3b120bccb5452c7c3fe52073bd88d7d651b27dc68eb5423.exe,208896,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,1,6.387780070535898,0.9464571488240296,0.3086703431372549,0.2135943244485294,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,000d6230792fefff601c0e5e87369196fdd5cfb484fdd87916a080d8b9ffc1c6.exe,data\raw\malware\000d6230792fefff601c0e5e87369196fdd5cfb484fdd87916a080d8b9ffc1c6.exe,390144,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,8,7.843802479760118,4.5898964416366566,0.34507002542650916,0.05407490567585302,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,000d7c0a7ef796e464de11a2488d918c73106f3ed67fa74aee98e048a3cfa570.ole,data\raw\malware\000d7c0a7ef796e464de11a2488d918c73106f3ed67fa74aee98e048a3cfa570.ole,609280,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,,7,7.992261286829399,2.639326065420218,0.3665014443277311,0.011175485819327731,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,000e731440308f57fde3cf58626ec77edd4f3f89a9d9e964ea170d18fdef9069.exe,data\raw\malware\000e731440308f57fde3cf58626ec77edd4f3f89a9d9e964ea170d18fdef9069.exe,345088,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,113,7.8479458893594005,3.150800006500457,0.3513190838278932,0.057730202151335314,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,00a0d8c3adc67e930fd89331e4e41cfe2a7128072d5d3ca0ec369da5b7847a45.exe,data\raw\malware\00a0d8c3adc67e930fd89331e4e41cfe2a7128072d5d3ca0ec369da5b7847a45.exe,438272,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,2,7.578599826423646,0.683666154715845,0.3298066041179907,0.11430800963785047,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,00ab1c6b7654dcb244dac269d0012e5badabff7eb8c40b428009d6ee86791591.exe,data\raw\malware\00ab1c6b7654dcb244dac269d0012e5badabff7eb8c40b428009d6ee86791591.exe,413696,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,7,7.671011406662292,0.6601077473333207,0.33312383972772275,0.09662409112004951,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,00c5240f41d311ed58e92f805d915359e1d202e9ef9cf7f567519907868947c8.exe,data\raw\malware\00c5240f41d311ed58e92f805d915359e1d202e9ef9cf7f567519907868947c8.exe,208896,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,1,6.1723610348497875,0.9457727101826664,0.28591260723039214,0.24545706954656862,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,00cc9bb91df017673ce091d87aca25aebd1119c19a1feef73dca9194a4a9248d.exe,data\raw\malware\00cc9bb91df017673ce091d87aca25aebd1119c19a1feef73dca9194a4a9248d.exe,380416,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,8,7.869793906270063,4.567619783542512,0.35091321080080756,0.04932232082772544,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,00d0f2df2841b9a79031ab3dc564db99e2caa22c9626842f087b195e3250dc89.ole,data\raw\malware\00d0f2df2841b9a79031ab3dc564db99e2caa22c9626842f087b195e3250dc89.ole,144309,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,,6,6.091895046714661,3.499583595987412,0.3872523543230152,0.2867319432606421,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,00d947043b5ee7d6e789a0a81286e50371c6417e0601f7ad62f9018c5c14eb74.exe,data\raw\malware\00d947043b5ee7d6e789a0a81286e50371c6417e0601f7ad62f9018c5c14eb74.exe,110176,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,1,6.9960072428314115,5.455375746007624,0.32274724077839095,0.18730939587568982,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,00db5e29f6a3f63b8402dea3237c1588504483a83cb9ebaa2c96e9d7a0246c05.ole,data\raw\malware\00db5e29f6a3f63b8402dea3237c1588504483a83cb9ebaa2c96e9d7a0246c05.ole,158759,68,0,0,0,0,0.014705882352941176,unknown,0,0,0,0,1,0,0,0,,6,5.744216053758978,1.648056338126978,0.34631737413312,0.3616991792591286,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
malware,00dbedfa52c46cad28416fe72a908c2ae33b77eb8c317cd05a29865d5ab34f0f.exe,data\raw\malware\00dbedfa52c46cad28416fe72a908c2ae33b77eb8c317cd05a29865d5ab34f0f.exe,368640,68,1,0,0,0,0.014705882352941176,executable,1,0,0,0,0,1,1,0,,5,7.691516224502161,0.7214539391197082,0.33701985677083335,0.08570692274305555,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
